station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40130,51st,04/01/2018,933.2,564.3,431.4,"24,012"
41400,Roosevelt,04/01/2018,"10,515.6","7,773.3","5,569.8","279,769"
40550,Irving Park-O'Hare,05/01/2018,"4,441.7","2,436","1,802","116,472"
40140,Dempster-Skokie,06/01/2018,"2,053.9","1,192.4","1,090.5","53,455"
41420,Addison-North Main,05/01/2018,"9,783.1","8,758.3","7,244","286,481"
40400,Noyes,04/01/2018,981.1,556.5,385,"24,754"
41230,47th-Dan Ryan,04/01/2018,"2,853.6","1,985.5","1,420.8","74,971"
40570,California/Milwaukee,05/01/2018,"5,686.5","3,114","2,192.8","148,523"
41160,Clinton-Lake,05/01/2018,"4,280.2","1,242.5",885.6,"103,563"
40830,18th,06/01/2018,"1,890.8","1,519.8","1,219.5","52,183"
41490,Harrison,05/01/2018,"4,042.1","3,024","2,091.8","111,482"
40300,Indiana,04/01/2018,810.2,368.8,323.4,"20,107"
40260,State/Lake,05/01/2018,"11,978.2","6,920","5,260","317,500"
40360,Southport,04/01/2018,"3,648.2","2,026.5","1,353.6","91,487"
40140,Dempster-Skokie,04/01/2018,"1,963.1",990,718.2,"48,777"
40050,Davis,05/01/2018,"3,800.8","2,493.5","1,733.2","102,257"
41410,Chicago/Milwaukee,05/01/2018,"4,409.2","1,845","1,368.6","111,226"
40060,Belmont-O'Hare,04/01/2018,"5,585.9","3,011.3","2,127","139,983"
41380,Bryn Mawr,04/01/2018,"4,596.4","3,052.8","2,220.6","119,839"
41280,Jefferson Park,05/01/2018,"6,856.8","3,549","2,701.6","178,553"
41380,Bryn Mawr,06/01/2018,"4,697.5","3,423","2,934.8","127,502"
40700,Laramie,04/01/2018,"1,123.1",665.5,513,"28,813"
40320,Division/Milwaukee,04/01/2018,"6,293.4","2,928.3","2,030.4","154,027"
40040,Quincy/Wells,04/01/2018,"7,993.3","1,426.8","1,180.2","179,467"
40090,Damen-Brown,04/01/2018,"2,852.9","1,370.8",889.8,"69,842"
41040,Kedzie-Cermak,05/01/2018,"1,042.4",726,529.6,"28,485"
40040,Quincy/Wells,06/01/2018,"8,194.6","1,620.8","1,529.3","186,307"
41120,35-Bronzeville-IIT,04/01/2018,"1,707.6",903.8,592.4,"42,437"
40880,Thorndale,04/01/2018,"3,168.7","1,940.3","1,409.2","81,350"
40560,Jackson/State,04/01/2018,"10,407.7","3,791.5","2,418","245,818"
40600,Kostner,06/01/2018,504,275.8,235.5,"12,906"
41080,47th-South Elevated,05/01/2018,"1,133.7",713.8,519.4,"30,393"
40420,Cicero-Cermak,06/01/2018,"1,239.3",885.6,753.8,"33,468"
40710,Chicago/Franklin,04/01/2018,"7,173","2,764.5","1,630.8","169,844"
41500,Montrose-Brown,06/01/2018,"2,805.6","1,573.4","1,186.5","71,531"
40610,Ridgeland,04/01/2018,"1,398.1",453.8,287,"32,611"
41230,47th-Dan Ryan,06/01/2018,"2,929.1","2,138.6","1,835.8","79,548"
41120,35-Bronzeville-IIT,05/01/2018,"1,594.7",884.5,554.2,"41,393"
40520,Foster,06/01/2018,877.9,544.8,462.8,"23,010"
40990,69th,05/01/2018,"4,973.5","3,749.3","2,832.4","138,577"
40630,Clark/Division,06/01/2018,"8,232.7","7,005","5,623.5","230,406"
40790,Monroe/Dearborn,06/01/2018,"8,490.7","2,548.8","2,018","199,120"
41260,Austin-Lake,06/01/2018,"1,891.3","1,097.8",876.5,"48,712"
40570,California/Milwaukee,04/01/2018,"5,696.2","2,990","2,089.6","142,028"
40230,Cumberland,04/01/2018,"4,518.9","1,662.8","1,179.8","107,446"
41420,Addison-North Main,06/01/2018,"10,272","9,878","10,570.5","307,384"
40130,51st,06/01/2018,986.3,621.8,494.3,"25,798"
40350,UIC-Halsted,06/01/2018,"3,585.2","1,622.8","1,250","88,404"
40980,Harlem-Forest Park,06/01/2018,"1,252.7",644,431.8,"31,253"
40740,Western-Cermak,05/01/2018,"1,139.6",734,498,"30,498"
41040,Kedzie-Cermak,06/01/2018,"1,049.5",672,558.3,"27,633"
41060,Ashland-Orange,06/01/2018,"1,636.3",960,756.3,"42,187"
40150,Pulaski-Cermak,06/01/2018,"1,048.7",693.4,552.8,"27,700"
41200,Argyle,05/01/2018,"3,060.2","2,335.8","1,785.6","85,595"
40190,Sox-35th-Dan Ryan,06/01/2018,"5,033.2","4,426.2","4,016.8","143,895"
40790,Monroe/Dearborn,05/01/2018,"8,418.4","2,439.3","1,845.8","204,191"
40530,Diversey,05/01/2018,"5,710.9","2,761.5","1,812.2","145,747"
40420,Cicero-Cermak,05/01/2018,"1,231",879.5,672,"33,959"
40100,Morse,05/01/2018,"4,532.1","3,318.5","2,618.2","126,071"
41190,Jarvis,06/01/2018,"1,520.6","1,301","1,051","42,641"
40450,95th/Dan Ryan,04/01/2018,"9,757.9","5,767.3","4,498.4","250,476"
40930,Midway Airport,06/01/2018,"8,971.6","4,608.2","4,553.8","229,660"
40900,Howard,06/01/2018,"5,551.6","3,958.6","3,293","149,549"
40360,Southport,05/01/2018,"3,709.3","2,219","1,581","98,385"
40610,Ridgeland,05/01/2018,"1,444.8",533.5,335.4,"35,597"
41180,Kedzie-Brown,05/01/2018,"2,060.9","1,348","1,009.4","55,778"
41180,Kedzie-Brown,04/01/2018,"2,024","1,336",932.8,"52,513"
40600,Kostner,05/01/2018,500.5,283,221.8,"13,251"
41020,Logan Square,06/01/2018,"7,371.3","4,371","3,405.5","190,274"
40290,Ashland/63rd,06/01/2018,"1,134.6",734.8,618.8,"29,975"
40810,Medical Center,04/01/2018,"2,152.7",710.5,453,"50,313"
41080,47th-South Elevated,04/01/2018,"1,109.1",620.3,463.8,"28,092"
40800,Sedgwick,05/01/2018,"3,886.3","2,221.3","1,861","103,689"
41310,Paulina,04/01/2018,"2,791.1","1,430.3",874.8,"68,709"
40080,Sheridan,04/01/2018,"5,020.4","3,086","2,063.2","128,089"
41460,Irving Park-Brown,05/01/2018,"3,393.7","1,679.8","1,100.4","86,882"
41510,Morgan-Lake,04/01/2018,"3,046.8","1,953.5","1,397.4","78,784"
40480,Cicero-Lake,05/01/2018,"1,288.6",898.8,674.4,"35,316"
41670,Conservatory,06/01/2018,933.1,673.8,560.5,"25,207"
40520,Foster,04/01/2018,874.2,528,330.4,"22,123"
41700,Washington/Wabash,06/01/2018,"10,842.9","6,384.8","5,308.5","280,859"
41450,Chicago/State,05/01/2018,"13,686.7","10,642","8,422.4","385,787"
40120,35th/Archer,05/01/2018,"3,157.1","1,572.3","1,151.2","81,501"
41350,Oak Park-Lake,06/01/2018,"1,669.1",869.6,616,"41,863"
40810,Medical Center,06/01/2018,"1,928.1",648.4,481.3,"45,658"
41240,Addison-O'Hare,06/01/2018,"3,024.9","1,498.6","1,142.8","75,587"
40940,Halsted/63rd,04/01/2018,627.9,311.5,237,"15,617"
40740,Western-Cermak,04/01/2018,"1,154.8",632.5,435.6,"28,958"
40160,LaSalle/Van Buren,05/01/2018,"3,058.7",510.3,384.2,"71,254"
41040,Kedzie-Cermak,04/01/2018,"1,002.9",627.5,454,"25,840"
41070,Kedzie-Lake,06/01/2018,"1,528.5",999,840.5,"40,456"
40180,Oak Park-Forest Park,04/01/2018,"1,873.1",562,389.6,"43,531"
41030,Polk,05/01/2018,"3,164.7",699.3,490,"74,871"
40990,69th,04/01/2018,"4,716.6","3,412.3","2,546.6","125,430"
41320,Belmont-North Main,05/01/2018,"12,157.5","9,315","6,826","338,855"
40780,Central Park,06/01/2018,"1,185.3",780.2,591.3,"31,158"
40970,Cicero-Forest Park,06/01/2018,"1,344.8",946.4,754.5,"35,991"
41090,Monroe/State,05/01/2018,"10,641.4","4,531.3","3,025","267,361"
41130,Halsted-Orange,05/01/2018,"2,481.3","1,209.8",867.6,"63,766"
40080,Sheridan,05/01/2018,"5,141.9","3,301","2,381.4","138,233"
41670,Conservatory,05/01/2018,"1,002.5",749,548.4,"27,794"
40050,Davis,06/01/2018,"3,884.7","2,556.2","2,019","102,435"
41170,Garfield-Dan Ryan,05/01/2018,"3,292","2,582","1,832.2","91,913"
40760,Granville,04/01/2018,"4,040.6","3,096.3","2,153.2","108,004"
41300,Loyola,04/01/2018,"5,300.6","4,158.8","2,763.2","141,764"
40490,Grand/Milwaukee,05/01/2018,"2,967.8","1,641.3","1,294.2","78,328"
40570,California/Milwaukee,06/01/2018,"5,633.3","3,427.8","2,522","145,527"
41690,Cermak-McCormick Place,06/01/2018,"1,828.9","1,323.2","1,202.3","49,832"
40580,54th/Cermak,06/01/2018,"2,234.6","1,236.6","1,113","57,562"
41410,Chicago/Milwaukee,06/01/2018,"4,332.2","2,041","1,549.8","107,381"
41330,Montrose-O'Hare,06/01/2018,"2,644.1","1,290.8","1,013.8","66,036"
41150,Kedzie-Midway,06/01/2018,"3,426.9","1,789.4","1,408","86,544"
41020,Logan Square,05/01/2018,"7,246.8","3,939.8","2,958.8","189,983"
41400,Roosevelt,05/01/2018,"10,667.7","8,516.3","6,250.4","300,007"
40210,Damen-Cermak,06/01/2018,"1,496.9",896.2,675.8,"38,618"
41230,47th-Dan Ryan,05/01/2018,"3,012.3","2,114.5","1,598","82,719"
40020,Harlem-Lake,06/01/2018,"3,932.4","2,399","1,877.3","102,085"
41500,Montrose-Brown,04/01/2018,"2,795.5","1,481.3",944.6,"69,353"
40960,Pulaski-Orange,05/01/2018,"5,309.5","2,371.3","1,724","134,913"
40440,California-Cermak,06/01/2018,"1,414.5",876.8,677.5,"36,799"
40270,Main,06/01/2018,"1,220.2",896.2,704.3,"32,922"
40710,Chicago/Franklin,06/01/2018,"7,392.6","2,886.8","1,833.5","177,013"
40830,18th,05/01/2018,"1,807.2","1,426.3",987.8,"50,403"
40790,Monroe/Dearborn,04/01/2018,"8,460.8","2,265.5","1,754.4","195,510"
40320,Division/Milwaukee,06/01/2018,"6,277.7","3,393.6","2,677","159,507"
40280,Central-Lake,04/01/2018,"1,975.1","1,194.3",895.4,"50,732"
40430,Clinton-Forest Park,06/01/2018,"3,682.6","1,297.4","1,259.3","88,858"
40660,Armitage,05/01/2018,"4,583.2","2,177.8","1,490.6","116,994"
40380,Clark/Lake,04/01/2018,"21,054.8","5,566.5","4,310","485,967"
40350,UIC-Halsted,05/01/2018,"4,483.4","1,710.3","1,223.4","111,593"
40670,Western/Milwaukee,05/01/2018,"5,533","2,509","1,816.4","140,844"
41210,Wellington,04/01/2018,"3,115.1","1,252.3",742,"74,136"
41290,Kimball,06/01/2018,"3,913.1","2,457.4","1,873","101,954"
41340,LaSalle,06/01/2018,"2,904.3","1,323.4","1,043.8","71,782"
41130,Halsted-Orange,04/01/2018,"2,732.7","1,099",763.6,"65,601"
40340,Berwyn,06/01/2018,"3,332","2,641.4","2,269.3","92,256"
41150,Kedzie-Midway,05/01/2018,"3,448.7","1,854.5","1,318.8","89,884"
40920,Pulaski-Forest Park,04/01/2018,"1,581.9","1,185.3",972.6,"42,823"
41250,Central-Evanston,04/01/2018,743.5,331,221.8,"18,046"
40240,79th,06/01/2018,"6,654.4","4,806","4,156.8","180,400"
41000,Cermak-Chinatown,04/01/2018,"3,875.7","4,196.8","2,971.2","113,032"
40900,Howard,05/01/2018,"5,574.5","3,839","2,968.8","152,838"
41050,Linden,04/01/2018,887.9,464.8,353.4,"22,271"
41680,Oakton-Skokie,05/01/2018,947.5,426.8,299.4,"24,048"
40930,Midway Airport,05/01/2018,"8,849.4","4,583.5","4,117.8","233,610"
40380,Clark/Lake,05/01/2018,"21,665","6,269.8","5,088.2","527,149"
41060,Ashland-Orange,04/01/2018,"1,564.6",854.5,560.4,"39,077"
41480,Western-Brown,04/01/2018,"4,082.5","2,492.5","1,629.8","103,852"
41680,Oakton-Skokie,06/01/2018,942.4,439.4,349.5,"23,386"
40540,Wilson,04/01/2018,"6,594.2","4,238.5","2,745","169,157"
40200,Randolph/Wabash,05/01/2018,8,3,0,189
40840,South Boulevard,05/01/2018,783,391,256.8,"20,073"
40940,Halsted/63rd,05/01/2018,635.8,355.3,254.8,"16,683"
40690,Dempster,04/01/2018,819.9,643.3,483.6,"22,208"
40600,Kostner,04/01/2018,473.1,246.8,177.6,"11,810"
41200,Argyle,04/01/2018,"3,067.3","2,340.5","1,755.6","82,554"
41350,Oak Park-Lake,05/01/2018,"1,628.4",794.5,522,"41,613"
40820,Rosemont,04/01/2018,"6,389.8","3,631.8","2,888","163,152"
41150,Kedzie-Midway,04/01/2018,"3,429","1,649.5","1,070.6","83,960"
40730,Washington/Wells,06/01/2018,"8,252.8","1,320.4","1,047.5","184,101"
41440,Addison-Brown,05/01/2018,"2,613.3","1,095",700.4,"65,375"
40120,35th/Archer,06/01/2018,"3,041.4","1,625.6","1,295.8","77,181"
41250,Central-Evanston,06/01/2018,852.8,396.8,285.5,"21,035"
41170,Garfield-Dan Ryan,04/01/2018,"3,099.3","2,398.5","1,599.8","82,679"
40390,Forest Park,06/01/2018,"3,442.3","1,751.2","1,587.5","87,394"
41010,Rockwell,06/01/2018,"1,926.4",954,696,"48,009"
40660,Armitage,06/01/2018,"4,371.2","2,356.8","1,745.5","110,562"
41160,Clinton-Lake,06/01/2018,"4,559.1","1,334.4","1,032","106,541"
41210,Wellington,05/01/2018,"3,091","1,266.5",850.6,"77,320"
40330,Grand/State,06/01/2018,"12,541.7","11,351.6","8,740","355,094"
41700,Washington/Wabash,04/01/2018,"9,802.2","4,682.3","3,059.8","239,875"
40010,Austin-Forest Park,05/01/2018,"1,927",809.3,623.4,"48,748"
41290,Kimball,04/01/2018,"4,015.8","2,336.5","1,543.8","101,396"
40970,Cicero-Forest Park,04/01/2018,"1,263.8",828.8,601.6,"32,862"
41140,King Drive,05/01/2018,566.1,394,291.2,"15,487"
40270,Main,05/01/2018,"1,164.4",748,532.2,"31,270"
41080,47th-South Elevated,06/01/2018,"1,095.8",696.2,539.3,"28,650"
40530,Diversey,04/01/2018,"5,622.4","2,644","1,667.2","136,982"
41490,Harrison,04/01/2018,"4,389.9","3,131.5","1,937.8","114,403"
40060,Belmont-O'Hare,05/01/2018,"5,576.2","3,091.5","2,289.4","146,490"
40430,Clinton-Forest Park,05/01/2018,"3,626.4","1,267","1,180.4","90,750"
40400,Noyes,05/01/2018,968.5,517,377.2,"25,262"
40180,Oak Park-Forest Park,05/01/2018,"1,869.5",633.8,457,"45,950"
40010,Austin-Forest Park,06/01/2018,"1,910.1",895.2,709.5,"47,426"
40970,Cicero-Forest Park,05/01/2018,"1,352.6",893.3,681.8,"36,739"
40870,Francisco,06/01/2018,"1,699.4",965.8,674.5,"43,214"
41480,Western-Brown,06/01/2018,"4,133.7","2,923","2,217.5","110,292"
40680,Adams/Wabash,05/01/2018,"7,762.4","3,466.8","2,465","196,964"
40590,Damen/Milwaukee,04/01/2018,"6,377","4,193.3","2,827","164,826"
41160,Clinton-Lake,04/01/2018,"4,374.7","1,223.8",796.8,"100,747"
40490,Grand/Milwaukee,06/01/2018,"3,104.6","1,840.6","1,560.8","80,642"
40550,Irving Park-O'Hare,04/01/2018,"4,351.6","2,254.5","1,611.6","108,460"
41010,Rockwell,04/01/2018,"1,870.6",853,555.4,"45,472"
40680,Adams/Wabash,06/01/2018,"7,228.7","3,529.2","2,606.8","179,876"
40120,35th/Archer,04/01/2018,"3,118.8","1,416",933,"75,824"
40780,Central Park,04/01/2018,"1,142",667.8,456.8,"28,937"
40690,Dempster,06/01/2018,917.5,683.6,545.8,"24,868"
41220,Fullerton,04/01/2018,"13,045","7,344.3","5,164","329,143"
40560,Jackson/State,05/01/2018,"9,684.9","3,781.8","2,530.8","240,849"
40100,Morse,04/01/2018,"4,491.3","3,169.5","2,365.8","118,824"
41290,Kimball,05/01/2018,"3,965.3","2,408.5","1,679.4","105,268"
40980,Harlem-Forest Park,05/01/2018,"1,286.2",614.5,403.4,"32,772"
40730,Washington/Wells,05/01/2018,"8,117.1","1,246.8",893.8,"188,032"
40870,Francisco,04/01/2018,"1,629.5",801.3,509.2,"39,970"
41340,LaSalle,04/01/2018,"3,207.4","1,198.3",926.6,"76,781"
40490,Grand/Milwaukee,04/01/2018,"2,722","1,469.8","1,123","68,657"
41410,Chicago/Milwaukee,04/01/2018,"4,325","1,799.8","1,273.6","104,392"
41340,LaSalle,05/01/2018,"3,026.3","1,165.5",950,"75,991"
40170,Ashland-Lake,05/01/2018,"2,453.5","1,373",749.8,"63,217"
41280,Jefferson Park,04/01/2018,"6,724.5","3,314.3","2,550.8","167,226"
40390,Forest Park,04/01/2018,"3,360.9","1,456","1,134","82,073"
41240,Addison-O'Hare,05/01/2018,"3,076.8","1,462.3","1,056.4","78,821"
41360,California-Lake,06/01/2018,"1,073.4",592.8,458.8,"27,341"
41700,Washington/Wabash,05/01/2018,"10,228.8","6,383.3","4,115","271,142"
40560,Jackson/State,06/01/2018,"8,198.5","3,827.4","3,178.3","204,018"
40750,Harlem-O'Hare,05/01/2018,"2,984.3","1,369.5",961.4,"75,940"
40880,Thorndale,06/01/2018,"3,027.9","2,131.6","1,729.8","81,162"
41000,Cermak-Chinatown,06/01/2018,"4,284.7","4,865.2","4,093.8","130,680"
40310,Western-Orange,05/01/2018,"3,811.7","1,999.5","1,485.4","99,282"
41510,Morgan-Lake,05/01/2018,"3,306","2,095.3","1,505.6","88,642"
40890,O'Hare Airport,06/01/2018,"12,568.2","9,952.4","11,458.5","359,529"
40470,Racine,06/01/2018,"2,342.7","1,274","1,076.5","59,872"
41440,Addison-Brown,06/01/2018,"2,443.8","1,136",821,"60,284"
40180,Oak Park-Forest Park,06/01/2018,"1,863.4",707.8,539.5,"44,828"
40160,LaSalle/Van Buren,04/01/2018,"3,092",489.8,334.4,"68,563"
41220,Fullerton,06/01/2018,"10,398.2","6,945","6,450.5","278,889"
41360,California-Lake,05/01/2018,"1,050.4",561,432,"27,512"
40470,Racine,05/01/2018,"2,594",996.5,715.6,"64,633"
41050,Linden,06/01/2018,"1,123.1",728.2,645,"29,807"
40350,UIC-Halsted,04/01/2018,"6,996.9","2,025","1,332.8","161,699"
41690,Cermak-McCormick Place,05/01/2018,"1,685.7","1,117.8",747.2,"45,292"
41320,Belmont-North Main,04/01/2018,"11,955.8","8,664.3","6,028.4","315,870"
41430,87th,05/01/2018,"4,076","2,895.3","2,258","112,542"
41320,Belmont-North Main,06/01/2018,"12,038.8","9,511.8","12,730.3","351,294"
40390,Forest Park,05/01/2018,"3,369.6","1,608.3","1,334.4","87,237"
41140,King Drive,06/01/2018,573.6,373.4,292,"15,081"
40200,Randolph/Wabash,06/01/2018,0,0,0,0
41300,Loyola,06/01/2018,"4,620.8","3,513.4","2,905.8","126,227"
41030,Polk,06/01/2018,"3,263.5",838,656,"75,348"
41090,Monroe/State,06/01/2018,"11,004.7","4,708.6","3,467.8","268,512"
40590,Damen/Milwaukee,05/01/2018,"6,606","4,357","3,263.4","179,077"
40580,54th/Cermak,04/01/2018,"2,050","1,053",707.4,"50,799"
40470,Racine,04/01/2018,"2,425.1","1,033",668.8,"58,403"
41070,Kedzie-Lake,04/01/2018,"1,530.8",891.3,662.4,"39,023"
41140,King Drive,04/01/2018,505.3,303.5,235.2,"13,001"
40710,Chicago/Franklin,05/01/2018,"7,203.3","2,702.3","1,599.8","177,280"
40730,Washington/Wells,04/01/2018,"8,113.3","1,205.3",813.6,"179,269"
40230,Cumberland,05/01/2018,"4,538.7","2,107.5","1,529","115,927"
40040,Quincy/Wells,05/01/2018,"8,067.4","1,478.5","1,402.8","190,410"
41480,Western-Brown,05/01/2018,"4,119.3","2,662","1,829","110,418"
41260,Austin-Lake,04/01/2018,"1,799.9",934,687.2,"44,970"
41270,43rd,06/01/2018,"1,073.5",569,479.8,"27,308"
40020,Harlem-Lake,05/01/2018,"3,818.1","2,219.3","1,590.6","100,828"
40630,Clark/Division,04/01/2018,"7,697.2","5,868.3","4,235.2","206,290"
41050,Linden,05/01/2018,"1,068.2",657.5,472,"28,490"
40250,Kedzie-Homan-Forest Park,04/01/2018,"1,989.7","1,232",976.6,"51,595"
40300,Indiana,05/01/2018,843.1,447.5,357,"22,124"
41430,87th,04/01/2018,"3,896","2,654","2,076.8","102,817"
41300,Loyola,05/01/2018,"4,571.4","3,540.5","2,546.2","127,464"
40460,Merchandise Mart,06/01/2018,"8,905.1","1,930","1,369","202,133"
40370,Washington/Dearborn,06/01/2018,"13,771.8","7,228.6","5,847.8","348,741"
41200,Argyle,06/01/2018,"3,050.6","2,432.8","2,118.5","84,701"
41350,Oak Park-Lake,04/01/2018,"1,591.2",701.3,451.8,"38,480"
40090,Damen-Brown,06/01/2018,"2,844","1,529.6","1,129.5","71,889"
41070,Kedzie-Lake,05/01/2018,"1,676.5","1,018.5",729,"44,603"
40960,Pulaski-Orange,04/01/2018,"5,157.2","2,046.3","1,321.8","123,095"
40650,North/Clybourn,04/01/2018,"5,620.3","4,655","3,244.4","152,868"
41460,Irving Park-Brown,04/01/2018,"3,292.6","1,539",945.4,"80,028"
41240,Addison-O'Hare,04/01/2018,"2,963.8","1,300.5",833.2,"71,608"
40420,Cicero-Cermak,04/01/2018,"1,166.4",766.3,561.6,"30,367"
40650,North/Clybourn,05/01/2018,"5,803","4,730","3,523.2","164,203"
41660,Lake/State,06/01/2018,"22,065.3","13,221.4","11,010.8","573,521"
40920,Pulaski-Forest Park,05/01/2018,"1,667.3","1,322","1,045.8","47,198"
40690,Dempster,05/01/2018,839.9,603.8,484.2,"23,314"
40140,Dempster-Skokie,05/01/2018,"1,996.7","1,132",885.6,"52,884"
41490,Harrison,06/01/2018,"3,689.8","3,218.4","2,421.8","103,265"
40850,Library,06/01/2018,"3,525.2","1,976.4","1,463.3","89,765"
41270,43rd,04/01/2018,"1,009.2",474.5,350.4,"24,843"
41030,Polk,04/01/2018,"3,290.7",723.3,477.8,"74,386"
41660,Lake/State,04/01/2018,"20,757.5","11,405.3","7,431.6","518,687"
40330,Grand/State,04/01/2018,"10,917.7","9,845.3","6,907.2","303,189"
40750,Harlem-O'Hare,06/01/2018,"2,956.8","1,423.4","1,060","73,450"
40440,California-Cermak,05/01/2018,"1,412.4",835.8,591.8,"37,375"
40800,Sedgwick,04/01/2018,"3,694.1","1,907.8","1,426.4","92,340"
40820,Rosemont,05/01/2018,"6,690.7","4,199.5","3,401.6","181,002"
40910,63rd-Dan Ryan,04/01/2018,"2,943.7","2,016.8","1,583.6","77,803"
40030,Pulaski-Lake,05/01/2018,"1,427.4","1,005.3",767.4,"39,261"
40070,Jackson/Dearborn,05/01/2018,"7,252.3","2,703","2,050.8","180,617"
40960,Pulaski-Orange,06/01/2018,"5,067.5","2,348.6","1,961.3","126,006"
40290,Ashland/63rd,05/01/2018,"1,138.4",739.5,577.8,"30,892"
40660,Armitage,04/01/2018,"4,448.7","2,101.8","1,293.2","108,296"
41680,Oakton-Skokie,04/01/2018,996.6,375,272,"23,789"
40100,Morse,06/01/2018,"4,574.9","3,521.4","3,409.3","127,316"
40940,Halsted/63rd,06/01/2018,614.7,385.2,272.3,"15,923"
40750,Harlem-O'Hare,04/01/2018,"2,960.9","1,177",794.6,"70,860"
41440,Addison-Brown,04/01/2018,"2,549.5","1,011.3",593.2,"60,551"
40680,Adams/Wabash,04/01/2018,"7,787.4","3,020.3","2,006.6","185,649"
40830,18th,04/01/2018,"1,735.7","1,159.5",798,"45,078"
40580,54th/Cermak,05/01/2018,"2,156.6","1,233.5",943.8,"57,099"
40160,LaSalle/Van Buren,06/01/2018,"3,130.4",663.4,514,"71,112"
40340,Berwyn,04/01/2018,"3,272.4","2,218.5","1,681.6","86,002"
41270,43rd,05/01/2018,"1,068.7",547,419.2,"27,796"
40700,Laramie,06/01/2018,"1,181",753,619.5,"31,043"
40510,Garfield-South Elevated,04/01/2018,"1,259.9",742.3,515.4,"32,004"
40050,Davis,04/01/2018,"3,779.2","2,437.3","1,636","97,293"
40380,Clark/Lake,06/01/2018,"22,670.1","7,050","5,614","533,778"
40220,Western-Forest Park,04/01/2018,"1,631",850.5,606.4,"40,684"
40220,Western-Forest Park,06/01/2018,"1,575.6",938.2,794.8,"40,958"
41120,35-Bronzeville-IIT,06/01/2018,"1,549.8",896,717.3,"39,895"
40150,Pulaski-Cermak,04/01/2018,"1,029.4",609.8,455.4,"26,334"
40170,Ashland-Lake,06/01/2018,"2,414.5","1,341.8",884.5,"60,952"
41060,Ashland-Orange,05/01/2018,"1,621.9",925.5,644.4,"42,605"
41380,Bryn Mawr,05/01/2018,"4,669.5","3,222.3","2,530.6","128,270"
40460,Merchandise Mart,05/01/2018,"8,468.7","1,809","1,150.2","199,299"
40480,Cicero-Lake,04/01/2018,"1,225.8",769.8,605.8,"31,849"
40130,51st,05/01/2018,970.1,619.5,445.4,"26,047"
40300,Indiana,06/01/2018,821,487.2,404.8,"21,296"
41190,Jarvis,05/01/2018,"1,535","1,230.8",932.6,"43,355"
40700,Laramie,05/01/2018,"1,195.4",734.5,556.8,"32,020"
40510,Garfield-South Elevated,05/01/2018,"1,323.9",824.8,592.8,"35,388"
40150,Pulaski-Cermak,05/01/2018,"1,068.3",695.5,543.8,"29,004"
40170,Ashland-Lake,04/01/2018,"2,347.1","1,232.3",734.6,"57,891"
41450,Chicago/State,06/01/2018,"14,643.8","11,114","8,590.3","397,451"
41690,Cermak-McCormick Place,04/01/2018,"1,426.8","1,263.8",925.8,"39,646"
40220,Western-Forest Park,05/01/2018,"1,681.3",917.8,719.8,"44,258"
40820,Rosemont,06/01/2018,"7,034.2","4,699.8","3,650.3","185,819"
40030,Pulaski-Lake,04/01/2018,"1,358",893,670.4,"35,442"
40760,Granville,05/01/2018,"3,720.8","2,680.3","2,019","102,673"
40740,Western-Cermak,06/01/2018,"1,132",730.2,596.5,"29,810"
40920,Pulaski-Forest Park,06/01/2018,"1,657.5","1,323","1,109.3","45,860"
40260,State/Lake,04/01/2018,"12,116.9","6,061.8","4,264.6","300,024"
40840,South Boulevard,04/01/2018,791.1,378.3,250.2,"19,378"
40280,Central-Lake,06/01/2018,"2,034.2","1,301.4","1,048.3","53,419"
41420,Addison-North Main,04/01/2018,"9,082.8","7,926.3","4,904.8","246,968"
40760,Granville,06/01/2018,"3,657.3","2,683","2,241.5","99,185"
40650,North/Clybourn,06/01/2018,"5,739.8","4,749.2","3,925.5","159,983"
41220,Fullerton,05/01/2018,"13,229.1","7,584.8","5,547.8","349,119"
40550,Irving Park-O'Hare,06/01/2018,"4,473.5","2,564.8","1,974.8","114,666"
40210,Damen-Cermak,04/01/2018,"1,491.3",809.8,551.8,"37,316"
41090,Monroe/State,04/01/2018,"10,686.1","4,231","2,654.8","254,607"
41190,Jarvis,04/01/2018,"1,526.7","1,170.3",856.4,"41,023"
40530,Diversey,06/01/2018,"5,794.2","3,037.2","3,307.8","150,095"
41250,Central-Evanston,05/01/2018,788.4,346.3,230.4,"19,881"
40770,Lawrence,06/01/2018,"3,046.8","2,463.4","2,008","84,331"
40990,69th,06/01/2018,"4,855.9","3,765","3,026","132,902"
41180,Kedzie-Brown,06/01/2018,"2,029.8","1,388.2","1,102","53,975"
40330,Grand/State,05/01/2018,"11,366.4","10,491.3","8,295.8","333,505"
40890,O'Hare Airport,04/01/2018,"10,973.3","8,733","9,763","314,187"
40780,Central Park,05/01/2018,"1,152.6",753,539.2,"31,066"
40800,Sedgwick,06/01/2018,"4,008.6","2,901.2","2,215","107,546"
40250,Kedzie-Homan-Forest Park,06/01/2018,"2,011","1,354.2","1,161.3","53,647"
40310,Western-Orange,06/01/2018,"3,701","1,951.6","1,607.3","93,907"
41260,Austin-Lake,05/01/2018,"1,873.5","1,059.5",763.4,"49,273"
40310,Western-Orange,04/01/2018,"3,756.3","1,765.3","1,216","92,023"
40440,California-Cermak,04/01/2018,"1,369.3",717.5,560,"34,426"
